StockCode,Description,TotalQuantity,TotalRevenue,OrderCount,UniqueCustomers,AvgPrice,RevenuePerOrder,RevenuePct,CumulativeRevenuePct,Category
22152,PLACE SETTING WHITE STAR,2350,967.13,93,70,0.4115446808510638,10.399247311827956,0.010882269242629552,92.56438639080334,Other
21508,VINTAGE KID DOLLY CARD ,2381,966.07,145,108,0.40574128517429653,6.6625517241379315,0.010870341988385358,92.57525673279171,Other
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1198,965.26,56,44,0.8057262103505843,17.236785714285713,0.010861227765802528,92.58611796055752,Other
21407,BROWN CHECK CAT DOORSTOP ,233,965.0,94,79,4.141630901287554,10.26595744680851,0.010858302212874708,92.5969762627704,Other
22221,CAKE STAND LOVEBIRD 2 TIER PINK,124,964.4,44,37,7.77741935483871,21.918181818181818,0.010851550936887428,92.60782781370729,Heart/Love Theme
22242,5 HOOK HANGER MAGIC TOADSTOOL,631,964.3499999999999,27,23,1.5282884310618066,35.71666666666666,0.010850988330555155,92.61867880203785,Other
85132A,CHARLIE + LOLA BISCUITS TINS,453,963.3499999999999,51,38,2.1266004415011035,18.889215686274508,0.010839736203909687,92.62951853824175,Other
22924,FRIDGE MAGNETS LA VIE EN ROSE,1170,963.3,74,63,0.8233333333333333,13.017567567567568,0.010839173597577415,92.64035771183933,Other
22459,CAST IRON HOOK GARDEN TROWEL,375,962.73,15,12,2.5672800000000002,64.182,0.0108327598853895,92.65119047172472,Other
22107,PIZZA PLATE IN BOX,291,962.48,69,44,3.307491408934708,13.948985507246377,0.010829946853728133,92.66202041857845,Other
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1048,961.4,94,74,0.9173664122137405,10.227659574468085,0.010817794556951029,92.6728382131354,Christmas
23281,FOLDING BUTTERFLY MIRROR RED  ,1252,961.28,89,56,0.7677955271565495,10.800898876404494,0.010816444301753575,92.68365465743716,Other
22614,PACK OF 12 SPACEBOY TISSUES,2955,960.6099999999999,170,132,0.3250795262267343,5.6506470588235285,0.010808905376901112,92.69446356281406,Other
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,256,960.0,75,63,3.75,12.8,0.010802041579647377,92.70526560439372,Bags/Holders
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2460,958.3199999999999,87,81,0.38956097560975605,11.015172413793103,0.010783138006882994,92.7160487424006,Other
22673,FRENCH GARDEN SIGN BLUE METAL,769,956.83,110,85,1.2442522756827048,8.698454545454545,0.010766372338181252,92.72681511473878,Other
82001S,SILVER RECORD COVER FRAME,272,955.86,19,13,3.514191176470588,50.30842105263158,0.010755457775335148,92.73757057251412,Other
21355,TOAST ITS - I LOVE YOU ,772,955.4,107,95,1.237564766839378,8.928971962616822,0.010750281797078234,92.74832085431119,Heart/Love Theme
23518,EMBROIDERED RIBBON REEL RACHEL ,357,954.9300000000001,41,40,2.674873949579832,23.2909756097561,0.010744993297554866,92.75906584760874,Other
84819,DANISH ROSE ROUND SEWING BOX,811,951.79,62,56,1.173600493218249,15.351451612903226,0.010709661619888101,92.76977550922862,Other
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,78,951.3,30,25,12.196153846153846,31.709999999999997,0.010704148077831823,92.78047965730646,Other
79302M,"ART LIGHTS,FUNK MONKEY",355,950.45,47,26,2.677323943661972,20.222340425531915,0.010694583770183178,92.79117424107665,Lighting
22757,LARGE RED BABUSHKA NOTEBOOK ,1008,949.21,113,81,0.9416765873015873,8.400088495575222,0.0106806311331428,92.80185487220979,Other
22453,MEASURING TAPE BABUSHKA BLUE,333,948.7500000000001,46,38,2.8490990990990994,20.625000000000004,0.010675455154885886,92.81253032736467,Other
23088,ZINC HEART FLOWER T-LIGHT HOLDER,760,947.18,57,52,1.2462894736842105,16.61719298245614,0.010657789316052503,92.82318811668073,Heart/Love Theme
22986,WRAP GINGHAM ROSE ,2276,943.92,82,69,0.4147275922671353,11.51121951219512,0.010621107383188284,92.83380922406391,Other
23033,DRAWER KNOB CERAMIC RED,679,943.75,59,42,1.3899116347569955,15.995762711864407,0.010619194521658555,92.84442841858557,Other
22597,MUSICAL ZINC HEART DECORATION ,2498,943.64,113,90,0.3777582065652522,8.35079646017699,0.010617956787727553,92.85504637537329,Heart/Love Theme
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2227,943.13,157,101,0.4234979793444095,6.007197452229299,0.010612218203138365,92.86565859357643,Other
51014L,"FEATHER PEN,LIGHT PINK",1924,941.3399999999999,105,72,0.48926195426195423,8.965142857142856,0.010592076896442981,92.87625067047287,Lighting
21469,POLKA DOT RAFFIA FOOD COVER,250,941.21,71,57,3.76484,13.256478873239438,0.010590614119979072,92.88684128459285,Other
22589,CARDHOLDER GINGHAM STAR,323,940.49,57,46,2.911733746130031,16.49982456140351,0.010582512588794337,92.89742379718164,Bags/Holders
22678,FRENCH BLUE METAL DOOR SIGN 3,750,939.93,102,59,1.25324,9.215,0.010576211397872874,92.90800000857952,Other
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1120,939.52,127,85,0.8388571428571429,7.397795275590551,0.010571598025948233,92.91857160660547,Other
84459B,YELLOW METAL CHICKEN HEART ,676,938.12,60,54,1.3877514792899408,15.635333333333334,0.010555845048644581,92.92912745165411,Heart/Love Theme
23533,WALL ART GARDEN HAVEN ,210,936.34,31,27,4.4587619047619045,30.20451612903226,0.010535816263215652,92.93966326791733,Other
21447,12 IVORY ROSE PEG PLACE SETTINGS,749,936.25,91,56,1.25,10.288461538461538,0.010534803571817561,92.95019807148914,Other
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,221,935.33,101,81,4.2322624434389144,9.260693069306932,0.010524451615303732,92.96072252310445,Bags/Holders
22444,GROW YOUR OWN PLANT IN A CAN ,762,934.26,33,29,1.2260629921259842,28.310909090909092,0.010512411839793083,92.97123493494425,Other
23402,HOME SWEET HOME 3 PEG HANGER ,255,934.1700000000001,51,44,3.6634117647058826,18.317058823529415,0.01051139914839499,92.98174633409265,Other
21788,KIDS RAIN MAC BLUE,1199,933.53,66,59,0.7785904920767306,14.14439393939394,0.010504197787341891,92.99225053187999,Other
22857,ASSORTED EASTER GIFT TAGS,1142,933.26,58,56,0.817215411558669,16.090689655172415,0.010501159713147617,93.00275169159313,Other
22995,TRAVEL CARD WALLET SUKI,2228,932.88,183,90,0.4187073608617594,5.097704918032787,0.01049688390502234,93.01324857549815,Other
23525,WALL ART BUFFALO BILL ,321,932.6700000000001,29,24,2.905514018691589,32.16103448275862,0.010494520958426793,93.02374309645658,Other
23331,DECORATIVE WICKER HEART SMALL,1492,932.2800000000001,81,67,0.6248525469168902,11.50962962962963,0.010490132629035061,93.03423322908561,Heart/Love Theme
21688,SILVER PLATE CANDLE BOWL SMALL,316,932.2000000000002,39,36,2.9500000000000006,23.902564102564106,0.010489232458903423,93.04472246154452,Other
21717,EASTER TIN BUCKET,405,931.95,38,34,2.301111111111111,24.525000000000002,0.010486419427242056,93.05520888097176,Other
22094,RED RETROSPOT TISSUE BOX,2081,930.0400000000001,145,117,0.4469197501201346,6.414068965517242,0.010464927865349218,93.0656738088371,Other
22680,FRENCH BLUE METAL DOOR SIGN 5,743,929.97,100,61,1.25164199192463,9.2997,0.010464140216484034,93.07613794905359,Other
21198,WHITE HEART CONFETTI IN TUBE,963,929.9099999999999,50,47,0.965638629283489,18.5982,0.010463465088885304,93.08660141414248,Heart/Love Theme
10125,MINI FUNKY DESIGN TAPES,1225,929.45,61,49,0.7587346938775511,15.23688524590164,0.010458289110628393,93.09705970325311,Other
22046,TEA PARTY  WRAPPING PAPER ,2250,929.0,75,62,0.4128888888888889,12.386666666666667,0.010453225653637932,93.10751292890674,Other
21043,APRON MODERN VINTAGE COTTON,441,927.9499999999999,57,52,2.1041950113378682,16.279824561403508,0.01044141092066019,93.1179543398274,Other
22338,STAR DECORATION PAINTED ZINC ,4175,924.95,116,94,0.22154491017964073,7.973706896551724,0.010407654540723794,93.12836199436813,Other
22155,STAR DECORATION RUSTIC,2201,924.42,85,67,0.42,10.875529411764706,0.010401690913601696,93.13876368528173,Other
22860,EASTER TIN CHICKS PINK DAISY,560,923.9999999999999,85,82,1.6499999999999997,10.870588235294116,0.0103969650204106,93.14916065030214,Other
23527,ANIMALS AND NATURE WALL ART,267,923.97,17,16,3.460561797752809,54.351176470588236,0.010396627456611237,93.15955727775875,Other
23153,ZINC SWEETHEART WIRE LETTER RACK,248,923.63,78,67,3.724314516129032,11.841410256410256,0.010392801733551778,93.1699500794923,Heart/Love Theme
23512,EMBROIDERED RIBBON REEL ROSIE,484,921.46,49,46,1.9038429752066117,18.80530612244898,0.010368384618731118,93.18031846411102,Other
22091,EMPIRE TISSUE BOX,1937,919.6700000000001,130,97,0.4747909137842024,7.074384615384616,0.010348243312035734,93.19066670742306,Other
23566,EGG CUP MILKMAID HEIDI,784,919.52,46,44,1.1728571428571428,19.989565217391306,0.010346555493038912,93.2010132629161,Glassware/Mugs
22024,RAINY LADIES BIRTHDAY CARD,2280,918.91,129,90,0.40303070175438593,7.123333333333333,0.010339691695785178,93.2113529546119,Other
22540,MINI JIGSAW CIRCUS PARADE ,2451,915.78,65,50,0.37363525091799266,14.088923076923077,0.01030447253938487,93.22165742715129,Other
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,450,913.74,96,62,2.0305333333333335,9.518125,0.010281518201028121,93.23193894535231,Other
21224,SET/4 SKULL BADGES,734,913.7,81,58,1.2448228882833787,11.280246913580248,0.010281068115962303,93.24222001346827,Other
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,728,913.63,59,51,1.2549862637362637,15.485254237288135,0.010280280467097119,93.25250029393537,Lighting
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,528,912.9599999999999,9,9,1.729090909090909,101.44,0.010272741542244656,93.26277303547761,Lighting
22315,200 RED + WHITE BENDY STRAWS,759,912.27,119,90,1.2019367588932806,7.666134453781512,0.010264977574859285,93.27303801305247,Other
22098,BOUDOIR SQUARE TISSUE BOX,1955,910.08,143,98,0.4655140664961637,6.364195804195805,0.010240335417505715,93.28327834846998,Other
23514,EMBROIDERED RIBBON REEL SALLY ,458,909.14,62,57,1.9850218340611354,14.663548387096775,0.010229758418458976,93.29350810688844,Other
84313C,ORANGE TV TRAY TABLE ,461,908.15,24,17,1.9699566160520607,37.83958333333333,0.010218618813079965,93.30372672570152,Other
84459A,PINK METAL CHICKEN HEART ,670,906.14,53,50,1.3524477611940298,17.09698113207547,0.010196002038522578,93.31392272774005,Heart/Love Theme
22223,CAKE PLATE LOVEBIRD PINK,315,902.85,42,34,2.8661904761904764,21.496428571428574,0.010158982541858996,93.3240817102819,Heart/Love Theme
23510,MINI PLAYING CARDS GYMKHANA,2297,901.74,95,90,0.3925729212015673,9.492,0.010146492681282527,93.33422820296319,Other
22808,SET OF 6 T-LIGHTS EASTER CHICKS,320,899.8000000000002,54,51,2.8118750000000006,16.662962962962965,0.010124663555590326,93.34435286651878,Lighting
23529,WALL ART DOLLY GIRL ,311,896.3700000000001,19,18,2.8822186495176854,47.17736842105264,0.010086068761196377,93.35443893527997,Other
23419,HOME SWEET HOME BOTTLE ,437,895.0400000000001,61,56,2.048146453089245,14.672786885245904,0.010071103432757906,93.36451003871274,Other
15058C,ICE CREAM DESIGN GARDEN PARASOL,193,894.35,30,26,4.633937823834197,29.811666666666667,0.010063339465372535,93.37457337817811,Other
85114A,BLACK ENCHANTED FOREST PLACEMAT,585,893.25,42,20,1.5269230769230768,21.267857142857142,0.010050962126062522,93.38462434030417,Other
22939,ADULT APRON APPLE DELIGHT,179,891.9300000000001,40,32,4.982849162011173,22.298250000000003,0.010036109318890506,93.39466044962306,Lighting
21679,SKULLS  STICKERS,1054,891.2199999999999,87,67,0.8455597722960151,10.24390804597701,0.010028120308972224,93.40468856993203,Other
84823,DANISH ROSE FOLDING CHAIR,112,890.4000000000001,25,25,7.950000000000001,35.61600000000001,0.010018893565122944,93.41470746349715,Other
21327,SKULLS WRITING SET ,538,887.6999999999999,145,99,1.65,6.122068965517241,0.009988512823180183,93.42469597632034,Other
21354,TOAST ITS - BEST MUM,751,885.95,68,55,1.179693741677763,13.028676470588236,0.00996882160155062,93.43466479792188,Other
23528,SPACEBOY WALL ART,306,885.9000000000001,13,12,2.8950980392156866,68.14615384615385,0.009968258995218348,93.4446330569171,Other
16237,SLEEPING CAT ERASERS,4595,885.45,162,109,0.19269858541893364,5.465740740740741,0.009963195538227887,93.45459625245533,Other
22994,TRAVEL CARD WALLET RETROSPOT,2104,882.24,160,89,0.4193155893536122,5.514,0.00992707621169594,93.46452332866703,Other
21682,LARGE MEDINA STAMPED METAL BOWL ,177,881.1600000000001,50,42,4.978305084745763,17.6232,0.009914923914918838,93.47443825258195,Other
82599,FANNY'S REST STOPMETAL SIGN,421,879.1800000000001,85,67,2.088313539192399,10.34329411764706,0.009892644704160816,93.48433089728611,Other
23540,WALL ART THE MAGIC FOREST ,144,876.64,9,8,6.087777777777777,97.40444444444444,0.00986406430248133,93.49419496158859,Other
17091J,VANILLA INCENSE IN TIN,2066,876.34,87,66,0.42417231364956437,10.07287356321839,0.009860688664487692,93.50405565025308,Other
21683,MEDIUM MEDINA STAMPED METAL BOWL ,297,876.1500000000001,48,39,2.95,18.253125,0.009858550760425053,93.5139142010135,Other
23107,WHITE HEARTS WIRE PLANT POT HOLDER,324,873.5600000000001,59,58,2.696172839506173,14.806101694915256,0.009829407752413297,93.52374360876593,Heart/Love Theme
15058B,PINK POLKADOT GARDEN PARASOL,115,866.25,41,32,7.532608695652174,21.128048780487806,0.009747154706634939,93.53349076347256,Other
85064,CREAM SWEETHEART LETTER RACK,205,866.05,23,20,4.224634146341463,37.654347826086955,0.009744904281305845,93.54323566775386,Heart/Love Theme
23545,WRAP RED VINTAGE DOILY,2100,866.0,68,63,0.4123809523809524,12.735294117647058,0.009744341674973572,93.55298000942884,Other
15044B,BLUE PAPER PARASOL ,307,865.6500000000001,48,36,2.8197068403908796,18.034375,0.00974040343064766,93.56272041285948,Other
84843,WHITE SOAP RACK WITH 2 BOTTLES,161,864.35,41,36,5.368633540372671,21.08170731707317,0.009725775666008553,93.57244618852549,Other
21389,IVORY HANGING DECORATION  BIRD,1015,862.75,94,81,0.85,9.178191489361701,0.009707772263375809,93.58215396078887,Other
47504H,ENGLISH ROSE SPIRIT LEVEL ,948,860.88,92,68,0.9081012658227848,9.357391304347827,0.009686730786548785,93.59184069157543,Other
23517,EMBROIDERED RIBBON REEL REBECCA ,312,860.88,51,50,2.7592307692307694,16.88,0.009686730786548785,93.60152742236198,Other
23002,TRAVEL CARD WALLET SKULLS,2052,860.4,140,85,0.41929824561403506,6.145714285714286,0.009681329765758962,93.61120875212774,Other
21462,"NURSERY A,B,C PAINTED LETTERS",192,859.2,67,57,4.4750000000000005,12.823880597014925,0.009667827213784404,93.62087657934153,Other
21507,"ELEPHANT, BIRTHDAY CARD, ",2114,859.08,126,95,0.40637653736991486,6.818095238095238,0.009666476958586948,93.63054305630011,Other
23099,FRENCH CARRIAGE LANTERN,132,858.9000000000001,54,46,6.506818181818183,15.905555555555557,0.009664451575790765,93.6402075078759,Lighting
84509G,SET OF 4 FAIRY CAKE PLACEMATS ,491,856.25,46,42,1.7438900203665988,18.61413043478261,0.00963463344018028,93.64984214131609,Baking
22161,HEART DECORATION RUSTIC HANGING ,4138,855.9200000000001,153,118,0.20684388593523442,5.594248366013073,0.009630920238387275,93.65947306155448,Heart/Love Theme
84558A,3D DOG PICTURE PLAYING CARDS,290,855.5000000000001,60,49,2.95,14.258333333333335,0.00962619434519618,93.66909925589968,Other
21557,SET OF 6 FUNKY BEAKERS,300,854.0400000000001,51,26,2.8468000000000004,16.745882352941177,0.0096097662402938,93.67870902213997,Other
23532,WALL ART WORK REST AND PLAY  ,205,853.47,26,23,4.163268292682927,32.82576923076923,0.009603352528105884,93.68831237466807,Other
21058,PARTY INVITES WOODLAND,1046,853.2199999999999,87,68,0.8156978967495219,9.807126436781608,0.009600539496444516,93.69791291416452,Other
20886,BOX OF 9 PEBBLE CANDLES,452,851.4,77,56,1.8836283185840708,11.057142857142857,0.009580060625949767,93.70749297479047,Other
22695,WICKER WREATH SMALL,695,850.87,96,82,1.224273381294964,8.863229166666667,0.00957409699882767,93.7170670717893,Other
21246,RED RETROSPOT BIG BOWL,175,849.45,39,33,4.854,21.78076923076923,0.00955811897899111,93.72662519076829,Other
21617,4 LILY  BOTANICAL DINNER CANDLES,470,848.0,76,62,1.804255319148936,11.157894736842104,0.009541803395355184,93.73616699416364,Other
21391,FRENCH LAVENDER SCENT HEART,965,846.6,75,69,0.8773056994818653,11.288,0.009526050418051532,93.74569304458169,Heart/Love Theme
23525,BUFFALO BILL WALL ART ,246,845.22,15,15,3.4358536585365855,56.348,0.009510522483280787,93.75520356706497,Other
22706,WRAP COWBOYS  ,2050,845.0,69,64,0.4121951219512195,12.246376811594203,0.009508047015418786,93.76471161408038,Other
85180A,RED HEARTS LIGHT CHAIN ,434,844.34,37,32,1.945483870967742,22.82,0.009500620611832778,93.77421223469221,Heart/Love Theme
22310,IVORY KNITTED MUG COSY ,531,841.79,51,29,1.585291902071563,16.505686274509802,0.00947192768888684,93.7836841623811,Glassware/Mugs
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,826,841.56,31,26,1.0188377723970943,27.147096774193546,0.009469339699758382,93.79315350208087,Christmas
85034A,3 GARDENIA MORRIS BOXED CANDLES,489,840.29,67,58,1.7183844580777095,12.541641791044775,0.009455049498918641,93.8026085515798,Other
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,294,838.5000000000001,33,27,2.852040816326531,25.409090909090914,0.009434908192223257,93.81204345977201,Heart/Love Theme
23178,JAM CLOCK MAGNET,309,838.47,55,50,2.713495145631068,15.244909090909092,0.009434570628423893,93.82147803040044,Other
23179,CLOCK MAGNET MUM'S KITCHEN,304,837.88,40,36,2.7561842105263157,20.947,0.009427931873703067,93.83090596227414,Other
22307,GOLD MUG BONE CHINA TREE OF LIFE,729,835.61,61,53,1.146241426611797,13.698524590163935,0.00940238954621786,93.84030835182037,Glassware/Mugs
23523,TREASURE AHOY WALL ART,270,833.46,16,15,3.0868888888888892,52.09125,0.009378197473930108,93.8496865492943,Other
85232D,SET/3 DECOUPAGE STACKING TINS,174,827.7,53,45,4.756896551724139,15.616981132075473,0.009313385224452225,93.85899993451876,Other
21065,BOOM BOX SPEAKER GIRLS,485,827.15,40,31,1.705463917525773,20.67875,0.009307196554797217,93.86830713107356,Other
22500,SET OF 2 TINS JARDIN DE PROVENCE,235,826.5500000000001,85,78,3.517234042553192,9.724117647058824,0.009300445278809938,93.87760757635237,Other
21399,BLUE POLKADOT COFFEE MUG,2035,826.14,62,50,0.40596560196560194,13.324838709677419,0.009295831906885297,93.88690340825926,Glassware/Mugs
21821,GLITTER STAR GARLAND WITH BELLS ,223,825.45,40,35,3.701569506726458,20.63625,0.009288067939499926,93.89619147619875,Other
23502,PLAYING CARDS VINTAGE DOILY ,677,822.73,85,78,1.2152584933530282,9.679176470588235,0.009257462155024257,93.90544893835377,Other
20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,252,822.38,64,51,3.2634126984126985,12.8496875,0.009253523910698344,93.91470246226447,Other
22761,CHEST 7 DRAWER MA CAMPAGNE,34,821.3,24,21,24.155882352941177,34.22083333333333,0.00924137161392124,93.9239438338784,Other
22231,JIGSAW TREE WITH BIRDHOUSE,867,821.13,106,93,0.9470934256055363,7.746509433962264,0.009239458752391513,93.93318329263079,Other
22210,WOOD STAMP SET BEST WISHES,912,820.91,142,117,0.9001206140350877,5.7810563380281685,0.009236983284529508,93.94242027591531,Other
23338,EGG FRYING PAN RED ,405,820.32,91,62,2.0254814814814814,9.014505494505496,0.009230344529808686,93.95165062044512,Other
23479,WIRE EGG BASKET ,109,819.65,40,35,7.519724770642202,20.49125,0.009222805604956223,93.96087342605007,Other
23186,FRENCH STYLE STORAGE JAR CAFE ,1982,819.4599999999999,70,57,0.41345105953582234,11.706571428571428,0.009220667700893583,93.97009409375096,Other
21695,SMALL SILVER FLOWER CANDLE POT,277,817.1500000000001,35,35,2.95,23.34714285714286,0.009194675288342558,93.9792887690393,Other
21694,SMALL REGAL  SILVER CANDLEPOT ,303,817.0500000000001,20,18,2.696534653465347,40.852500000000006,0.00919355007567801,93.98848231911498,Other
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,557,816.25,43,38,1.465439856373429,18.982558139534884,0.009184548374361638,93.99766686748934,Other
84968D,SET OF 16 VINTAGE RED CUTLERY,62,814.92,31,27,13.143870967741934,26.28774193548387,0.009169583045923168,94.00683645053526,Other
21467,CHERRY CROCHET FOOD COVER,215,813.67,78,58,3.7845116279069764,10.431666666666667,0.009155517887616335,94.01599196842288,Other
47580,TEA TIME DES TEA COSY,328,813.6099999999999,76,55,2.4805182926829263,10.705394736842104,0.009154842760017606,94.02514681118289,Other
79191C,RETRO PLASTIC ELEPHANT TRAY,1105,812.53,65,57,0.7353212669683258,12.500461538461538,0.009142690463240503,94.03428950164613,Other
22376,AIRLINE BAG VINTAGE JET SET WHITE,191,812.19,82,66,4.252303664921466,9.904756097560977,0.009138864740181047,94.04342836638631,Bags/Holders
84849D,HOT BATHS SOAP HOLDER,479,809.51,102,64,1.69,7.936372549019608,0.009108709040771197,94.05253707542708,Bags/Holders
22679,FRENCH BLUE METAL DOOR SIGN 4,646,809.32,91,54,1.2528173374613003,8.893626373626374,0.009106571136708558,94.0616436465638,Other
22211,WOOD STAMP SET FLOWERS,782,806.7299999999999,126,101,1.031624040920716,6.402619047619047,0.0090774281286968,94.07072107469249,Other
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,657,805.75,81,60,1.2264079147640792,9.947530864197532,0.009066401044584244,94.07978747573706,Other
22093,MOTORING TISSUE BOX,1823,804.8100000000001,153,114,0.4414755896873286,5.260196078431373,0.009055824045537508,94.0888432997826,Other
37340,MULTICOLOUR SPRING FLOWER MUG,2042,803.74,63,59,0.39360430950048975,12.757777777777777,0.009043784270026858,94.09788708405263,Glassware/Mugs
22438,BALLOON ART MAKE YOUR OWN FLOWERS,887,801.45,68,66,0.9035512965050734,11.786029411764707,0.009018016900008741,94.10690510095264,Other
21642,ASSORTED TUTTI FRUTTI PEN,2451,800.9499999999999,90,79,0.3267849857201142,8.899444444444443,0.009012390836686007,94.11591749178933,Other
22209,WOOD STAMP SET HAPPY BIRTHDAY,820,798.67,121,100,0.9739878048780487,6.600578512396694,0.008986735987934345,94.12490422777726,Other
23524,HORSE & PONY WALL ART,256,797.3100000000001,17,16,3.1144921875000002,46.90058823529412,0.008971433095696512,94.13387566087296,Other
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,416,795.6800000000001,21,19,1.912692307692308,37.889523809523816,0.008953092129264402,94.14282875300222,Lighting
22421,LIPSTICK PEN FUSCHIA,1924,794.78,120,80,0.4130873180873181,6.623166666666666,0.008942965215283481,94.1517717182175,Other
20931,BLUE POT PLANT CANDLE ,263,794.45,37,35,3.0207224334600764,21.471621621621622,0.00893925201349048,94.160710970231,Other
22123,PING MICROWAVE APRON,442,793.5999999999999,72,59,1.7954751131221718,11.02222222222222,0.008929687705841832,94.16964065793684,Other
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,69,793.3499999999999,17,16,11.49782608695652,46.667647058823526,0.008926874674180465,94.17856753261101,Other
79160,HEART SHAPE WIRELESS DOORBELL,443,792.54,48,30,1.7890293453724604,16.51125,0.008917760451597638,94.18748529306261,Heart/Love Theme
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,394,788.0400000000001,44,38,2.0001015228426398,17.91,0.008867125881693042,94.1963524189443,Other
22705,WRAP GREEN PEARS ,1875,787.5,74,61,0.42,10.641891891891891,0.00886104973330449,94.2052134686776,Other
22681,FRENCH BLUE METAL DOOR SIGN 6,627,785.57,81,45,1.252902711323764,9.698395061728396,0.00883933312887874,94.21405280180647,Other
22190,LOCAL CAFE MUG,566,785.13,52,38,1.3871554770318022,15.098653846153846,0.008834382193154735,94.22288718399963,Glassware/Mugs
22262,FELT EGG COSY CHICKEN,920,785.12,90,62,0.8533913043478261,8.723555555555556,0.008834269671888282,94.23172145367153,Other
20846,ZINC HEART LATTICE T-LIGHT HOLDER,646,784.22,62,50,1.2139628482972136,12.648709677419355,0.008824142757907362,94.24054559642943,Heart/Love Theme
23380,PACK OF 12 VINTAGE DOILY TISSUES,2087,783.6899999999999,92,85,0.37551030186871104,8.518369565217391,0.008818179130785263,94.24936377556021,Other
72818,CHRISTMAS DECOUPAGE CANDLE,1821,782.77,63,51,0.4298572213069742,12.424920634920635,0.008807827174271435,94.25817160273448,Christmas
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,920,782.0,40,32,0.85,19.55,0.008799163036754426,94.26697076577123,Bags/Holders
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,265,781.7500000000001,50,43,2.9500000000000006,15.635000000000002,0.008796350005093063,94.27576711577633,Christmas
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,646,780.14,31,26,1.2076470588235293,25.1658064516129,0.00877823408119386,94.28454534985752,Other
23004,TRAVEL CARD WALLET PANTRY,1853,779.9,123,73,0.4208850512682137,6.340650406504065,0.008775533570798947,94.29332088342832,Other
15044C,PURPLE PAPER PARASOL,271,779.45,60,43,2.87619926199262,12.990833333333335,0.00877047011380849,94.30209135354212,Other
85159A,"BLACK TEA,COFFEE,SUGAR JARS",451,779.4499999999999,45,38,1.7282705099778268,17.321111111111108,0.008770470113808488,94.31086182365593,Other
23472, NINE DRAWER OFFICE TIDY,54,777.9,30,29,14.405555555555555,25.93,0.008753029317508015,94.31961485297343,Other
35648,VINTAGE BEAD PINK PURSE ,812,774.76,60,40,0.9541379310344827,12.912666666666667,0.008717697639841253,94.32833255061327,Other
23220,REINDEER HEART DECORATION GOLD,929,774.43,77,55,0.8336167922497308,10.057532467532466,0.008713984438048248,94.33704653505131,Heart/Love Theme
84596G,SMALL CHOCOLATES PINK BOWL,1660,774.18,158,84,0.4663734939759036,4.899873417721519,0.008711171406386881,94.3457577064577,Other
22682,FRENCH BLUE METAL DOOR SIGN 7,618,773.11,79,52,1.2509870550161812,9.78620253164557,0.008699131630876234,94.35445683808858,Other
22074,6 RIBBONS SHIMMERING PINKS ,1000,772.9399999999999,75,61,0.77294,10.305866666666667,0.008697218769346505,94.36315405685792,Other
22132,RED LOVE HEART SHAPE CUP,935,772.91,83,60,0.8266417112299465,9.312168674698794,0.00869688120554714,94.37185093806347,Heart/Love Theme
23409,PHOTO FRAME LINEN AND LACE LARGE,208,771.72,41,39,3.710192307692308,18.822439024390246,0.008683491174839035,94.38053442923831,Other
85059,FRENCH ENAMEL WATER BASIN,290,771.21,79,62,2.659344827586207,9.762151898734178,0.008677752590249848,94.38921218182855,Other
22270,HAPPY EASTER HANGING DECORATION,210,770.22,42,35,3.6677142857142857,18.33857142857143,0.008666612984870838,94.39787879481342,Other
21927,BLUE/CREAM STRIPE CUSHION COVER ,622,769.9,98,41,1.237781350482315,7.856122448979591,0.008663012304344287,94.40654180711776,Other
21112,"SWISS ROLL TOWEL, PINK  SPOTS",579,769.65,19,18,1.3292746113989637,40.507894736842104,0.008660199272682922,94.41520200639044,Other
22342,HOME GARLAND PAINTED ZINC ,833,769.65,52,49,0.9239495798319327,14.800961538461538,0.008660199272682922,94.42386220566313,Other
22546,MINI JIGSAW PURDEY,2064,767.41,59,50,0.3718071705426356,13.006949152542372,0.008634994508997077,94.43249720017212,Other
22936,BAKING MOULD ROSE WHITE CHOCOLATE,258,766.88,33,30,2.972403100775194,23.23878787878788,0.00862903088187498,94.441126231054,Baking
