CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15263.0,107,1,156.51,2,1,1,4,Lost Customers
15264.0,64,1,393.74,3,1,2,6,Lost Customers
15265.0,151,2,1506.1200000000001,2,1,4,7,High-Value Lost
15266.0,338,1,119.3,1,1,1,3,Lost Customers
15267.0,22,5,1717.36,4,1,4,9,High-Value Sleepers
15269.0,24,1,408.8,4,1,2,7,New Customers
15270.0,16,7,2379.49,4,1,5,10,High-Value Sleepers
15271.0,7,15,2493.34,5,1,5,11,High-Value Sleepers
15272.0,57,2,721.94,3,1,3,7,High-Value Lost
15274.0,4,2,716.57,5,1,3,9,High-Value Sleepers
15275.0,38,1,615.14,3,1,3,7,High-Value Lost
15276.0,66,1,128.63,3,1,1,5,Lost Customers
15277.0,47,1,255.89999999999998,3,1,2,6,Lost Customers
15279.0,355,1,290.51,1,1,2,4,Lost Customers
15280.0,172,1,113.12,2,1,1,4,Lost Customers
15281.0,59,9,2332.15,3,1,5,9,High-Value Lost
15286.0,50,1,240.55,3,1,1,5,Lost Customers
15287.0,22,2,486.69,4,1,2,7,New Customers
15288.0,43,5,2306.52,3,1,5,9,High-Value Lost
15289.0,29,3,939.78,4,1,4,9,High-Value Sleepers
15290.0,5,18,7943.22,5,1,5,11,High-Value Sleepers
15291.0,26,15,4668.3,4,1,5,10,High-Value Sleepers
15292.0,201,1,178.39,1,1,1,3,Lost Customers
15296.0,51,6,3672.86,3,1,5,9,High-Value Lost
15297.0,10,3,641.94,5,1,3,9,High-Value Sleepers
15298.0,2,12,4799.9,5,1,5,11,High-Value Sleepers
15299.0,67,7,4507.01,3,1,5,9,High-Value Lost
15300.0,64,1,496.44,3,1,3,7,High-Value Lost
15301.0,51,12,5049.95,3,1,5,9,High-Value Lost
15303.0,290,1,574.02,1,1,3,5,High-Value Lost
15304.0,61,8,694.4000000000001,3,1,3,7,High-Value Lost
15306.0,64,3,1174.35,3,1,4,8,High-Value Lost
15307.0,96,1,205.3,2,1,1,4,Lost Customers
15308.0,274,1,310.47,1,1,2,4,Lost Customers
15311.0,1,91,60632.75,5,3,5,13,Champions
15312.0,75,4,924.85,2,1,3,6,High-Value Lost
15313.0,110,1,52.0,2,1,1,4,Lost Customers
15314.0,199,1,327.97,1,1,2,4,Lost Customers
15315.0,64,2,570.5,3,1,3,7,High-Value Lost
15316.0,327,1,165.0,1,1,1,3,Lost Customers
15318.0,4,1,312.62,5,1,2,8,New Customers
15319.0,284,1,204.5,1,1,1,3,Lost Customers
15320.0,44,1,267.13,3,1,2,6,Lost Customers
15321.0,71,3,2748.31,3,1,5,9,High-Value Lost
15322.0,86,1,679.68,2,1,3,6,High-Value Lost
15325.0,104,1,161.74,2,1,1,4,Lost Customers
15326.0,334,1,311.71,1,1,2,4,Lost Customers
15327.0,53,1,208.75,3,1,1,5,Lost Customers
15329.0,39,3,1049.7,3,1,4,8,High-Value Lost
15330.0,32,2,714.96,4,1,3,8,High-Value Sleepers
15332.0,366,4,1661.06,1,1,4,6,High-Value Lost
15333.0,208,1,1028.56,1,1,4,6,High-Value Lost
15334.0,157,3,350.82,2,1,2,5,Lost Customers
15335.0,54,1,170.22,3,1,1,5,Lost Customers
15339.0,66,2,574.07,3,1,3,7,High-Value Lost
15341.0,81,1,2020.52,2,1,4,7,High-Value Lost
15342.0,130,1,406.09,2,1,2,5,Lost Customers
15343.0,87,1,364.5,2,1,2,5,Lost Customers
15344.0,1,3,563.94,5,1,3,9,High-Value Sleepers
15345.0,46,1,393.54,3,1,2,6,Lost Customers
15346.0,333,1,252.42000000000002,1,1,2,4,Lost Customers
15347.0,366,1,201.60000000000002,1,1,1,3,Lost Customers
15348.0,72,1,158.04,3,1,1,5,Lost Customers
15349.0,158,2,463.90999999999997,2,1,2,5,Lost Customers
15350.0,373,1,115.65,1,1,1,3,Lost Customers
15351.0,12,7,1934.66,5,1,4,10,High-Value Sleepers
15353.0,255,2,770.12,1,1,3,5,High-Value Lost
15355.0,29,2,277.05,4,1,2,7,New Customers
15356.0,31,10,2718.03,4,1,5,10,High-Value Sleepers
15358.0,5,22,8347.2,5,1,5,11,High-Value Sleepers
15360.0,40,1,427.93,3,1,2,6,Lost Customers
15361.0,362,1,418.92,1,1,2,4,Lost Customers
15363.0,373,1,326.0,1,1,2,4,Lost Customers
15364.0,96,2,913.19,2,1,3,6,High-Value Lost
15365.0,26,7,2314.32,4,1,5,10,High-Value Sleepers
15366.0,75,2,602.51,2,1,3,6,High-Value Lost
15367.0,57,4,1877.59,3,1,4,8,High-Value Lost
15368.0,21,1,446.94000000000005,4,1,2,7,New Customers
15370.0,41,7,2386.05,3,1,5,9,High-Value Lost
15372.0,137,1,2007.3999999999999,2,1,4,7,High-Value Lost
15373.0,8,12,2415.91,5,1,5,11,High-Value Sleepers
15374.0,129,1,168.0,2,1,1,4,Lost Customers
15376.0,40,3,1221.56,3,1,4,8,High-Value Lost
15379.0,169,7,3703.29,2,1,5,8,High-Value Lost
15380.0,9,5,1690.2600000000002,5,1,4,10,High-Value Sleepers
15381.0,214,2,596.85,1,1,3,5,High-Value Lost
15382.0,15,6,5955.71,4,1,5,10,High-Value Sleepers
15384.0,170,2,642.41,2,1,3,6,High-Value Lost
15385.0,40,1,316.88,3,1,2,6,Lost Customers
15386.0,186,1,394.14,1,1,2,4,Lost Customers
15388.0,270,1,140.54,1,1,1,3,Lost Customers
15389.0,172,1,500.0,2,1,3,6,High-Value Lost
15392.0,5,4,1535.53,5,1,4,10,High-Value Sleepers
15393.0,16,2,231.86,4,1,1,6,New Customers
15394.0,10,4,2183.54,5,1,5,11,High-Value Sleepers
15395.0,326,1,107.45,1,1,1,3,Lost Customers
15396.0,113,1,288.18,2,1,2,5,Lost Customers
15397.0,290,1,94.0,1,1,1,3,Lost Customers
15398.0,16,2,1345.53,4,1,4,9,High-Value Sleepers
15399.0,1,3,815.77,5,1,3,9,High-Value Sleepers
15400.0,92,5,716.2,2,1,3,6,High-Value Lost
15402.0,149,2,626.77,2,1,3,6,High-Value Lost
15405.0,189,1,349.1,1,1,2,4,Lost Customers
15406.0,31,2,510.71000000000004,4,1,3,8,High-Value Sleepers
15407.0,34,4,1046.74,3,1,4,8,High-Value Lost
15408.0,264,1,267.18,1,1,2,4,Lost Customers
15410.0,84,8,3450.84,2,1,5,8,High-Value Lost
15411.0,26,4,1348.93,4,1,4,9,High-Value Sleepers
15412.0,171,1,190.53,2,1,1,4,Lost Customers
15414.0,10,3,774.9000000000001,5,1,3,9,High-Value Sleepers
15415.0,313,1,559.61,1,1,3,5,High-Value Lost
15416.0,65,4,3984.32,3,1,5,9,High-Value Lost
15417.0,85,1,508.8,2,1,3,6,High-Value Lost
15419.0,25,1,135.86,4,1,1,6,New Customers
15421.0,59,4,950.36,3,1,4,8,High-Value Lost
15422.0,323,2,97.7,1,1,1,3,Lost Customers
15423.0,38,1,43.5,3,1,1,5,Lost Customers
15424.0,254,2,383.34,1,1,2,4,Lost Customers
15426.0,19,5,1404.07,4,1,4,9,High-Value Sleepers
15427.0,33,3,1430.54,4,1,4,9,High-Value Sleepers
15428.0,15,1,93.78,4,1,1,6,New Customers
15429.0,27,2,397.35,4,1,2,7,New Customers
15432.0,23,1,171.19,4,1,1,6,New Customers
15433.0,214,2,533.3,1,1,3,5,High-Value Lost
15434.0,8,5,1041.48,5,1,4,10,High-Value Sleepers
15435.0,22,1,149.29,4,1,1,6,New Customers
15436.0,12,3,1067.75,5,1,4,10,High-Value Sleepers
15437.0,262,1,200.16,1,1,1,3,Lost Customers
15438.0,131,1,156.57999999999998,2,1,1,4,Lost Customers
15440.0,55,3,383.68,3,1,2,6,Lost Customers
15442.0,249,1,594.0,1,1,3,5,High-Value Lost
15443.0,2,7,3213.59,5,1,5,11,High-Value Sleepers
15444.0,9,2,1411.21,5,1,4,10,High-Value Sleepers
15445.0,264,1,113.5,1,1,1,3,Lost Customers
15447.0,331,1,155.17,1,1,1,3,Lost Customers
15448.0,313,1,494.64,1,1,3,5,High-Value Lost
15449.0,26,3,974.52,4,1,4,9,High-Value Sleepers
15450.0,30,1,429.84,4,1,2,7,New Customers
15452.0,30,3,528.48,4,1,3,8,High-Value Sleepers
15453.0,2,7,1371.77,5,1,4,10,High-Value Sleepers
15454.0,362,1,179.1,1,1,1,3,Lost Customers
15456.0,283,3,434.59000000000003,1,1,2,4,Lost Customers
15457.0,262,1,237.07,1,1,1,3,Lost Customers
15458.0,25,1,161.64,4,1,1,6,New Customers
15460.0,354,1,214.26,1,1,1,3,Lost Customers
15462.0,94,3,234.6,2,1,1,4,Lost Customers
15463.0,29,1,126.14,4,1,1,6,New Customers
15464.0,338,1,1044.65,1,1,4,6,High-Value Lost
15465.0,20,18,7354.62,4,1,5,10,High-Value Sleepers
15466.0,85,1,334.53,2,1,2,5,Lost Customers
15467.0,9,3,524.88,5,1,3,9,High-Value Sleepers
15468.0,51,2,467.51,3,1,2,6,Lost Customers
15469.0,50,2,538.55,3,1,3,7,High-Value Lost
15471.0,2,1,454.48,5,1,2,8,New Customers
15472.0,113,1,371.56,2,1,2,5,Lost Customers
15473.0,14,7,1771.2,4,1,4,9,High-Value Sleepers
15475.0,77,1,454.10999999999996,2,1,2,5,Lost Customers
15478.0,40,2,1399.92,3,1,4,8,High-Value Lost
15480.0,116,1,905.5,2,1,3,6,High-Value Lost
15482.0,16,12,10879.76,4,1,5,10,High-Value Sleepers
15483.0,161,4,225.26,2,1,1,4,Lost Customers
15484.0,1,4,3590.41,5,1,5,11,High-Value Sleepers
15485.0,30,3,2564.5,4,1,5,10,High-Value Sleepers
15488.0,93,1,91.32000000000001,2,1,1,4,Lost Customers
15489.0,23,3,1134.28,4,1,4,9,High-Value Sleepers
15491.0,95,6,3100.09,2,1,5,8,High-Value Lost
15492.0,28,2,659.4599999999999,4,1,3,8,High-Value Sleepers
15493.0,33,5,1953.41,4,1,4,9,High-Value Sleepers
15494.0,21,2,1280.58,4,1,4,9,High-Value Sleepers
15497.0,18,2,1262.2,4,1,4,9,High-Value Sleepers
15498.0,3,27,13316.4,5,1,5,11,High-Value Sleepers
15500.0,8,4,1131.56,5,1,4,10,High-Value Sleepers
15502.0,16,12,10384.93,4,1,5,10,High-Value Sleepers
15503.0,363,1,141.04,1,1,1,3,Lost Customers
15504.0,81,1,52.83,2,1,1,4,Lost Customers
15505.0,53,5,3610.96,3,1,5,9,High-Value Lost
15506.0,23,3,972.08,4,1,4,9,High-Value Sleepers
15507.0,172,1,475.86,2,1,2,5,Lost Customers
15508.0,189,6,1000.27,1,1,4,6,High-Value Lost
15510.0,331,1,250.0,1,1,2,4,Lost Customers
15511.0,12,5,900.53,5,1,3,9,High-Value Sleepers
15512.0,156,2,121.0,2,1,1,4,Lost Customers
15513.0,33,19,14758.220000000001,4,1,5,10,High-Value Sleepers
15514.0,12,11,4023.7200000000003,5,1,5,11,High-Value Sleepers
15516.0,45,3,62.43,3,1,1,5,Lost Customers
15517.0,233,1,267.03,1,1,2,4,Lost Customers
15518.0,64,8,1921.55,3,1,4,8,High-Value Lost
15520.0,2,1,343.5,5,1,2,8,New Customers
15521.0,40,8,3000.2,3,1,5,9,High-Value Lost
15522.0,33,2,397.99,4,1,2,7,New Customers
15523.0,84,1,412.01000000000005,2,1,2,5,Lost Customers
15524.0,25,1,440.0,4,1,2,7,New Customers
15525.0,2,3,734.37,5,1,3,9,High-Value Sleepers
15526.0,33,2,148.44,4,1,1,6,New Customers
15527.0,19,8,2428.53,4,1,5,10,High-Value Sleepers
15528.0,254,1,229.33,1,1,1,3,Lost Customers
15529.0,23,11,3962.6,4,1,5,10,High-Value Sleepers
15530.0,22,4,1497.31,4,1,4,9,High-Value Sleepers
15531.0,8,2,1972.39,5,1,4,10,High-Value Sleepers
15532.0,25,4,1564.73,4,1,4,9,High-Value Sleepers
15533.0,19,3,807.57,4,1,3,8,High-Value Sleepers
15535.0,173,4,502.9,2,1,3,6,High-Value Lost
15537.0,163,1,110.92,2,1,1,4,Lost Customers
15539.0,7,1,538.46,5,1,3,9,High-Value Sleepers
15540.0,11,1,213.3,5,1,1,7,New Customers
15541.0,114,1,85.13000000000001,2,1,1,4,Lost Customers
15543.0,288,1,127.86,1,1,1,3,Lost Customers
15544.0,9,9,3546.71,5,1,5,11,High-Value Sleepers
15545.0,54,2,288.96999999999997,3,1,2,6,Lost Customers
15547.0,7,14,4910.6,5,1,5,11,High-Value Sleepers
15549.0,77,3,1681.46,2,1,4,7,High-Value Lost
15550.0,4,4,575.63,5,1,3,9,High-Value Sleepers
15551.0,37,1,436.06,3,1,2,6,Lost Customers
15552.0,217,1,90.12,1,1,1,3,Lost Customers
15553.0,60,1,428.93,3,1,2,6,Lost Customers
15554.0,278,1,217.2,1,1,1,3,Lost Customers
15555.0,12,16,4794.86,5,1,5,11,High-Value Sleepers
15556.0,24,1,279.77,4,1,2,7,New Customers
15557.0,29,1,468.91,4,1,2,7,New Customers
15561.0,12,4,800.59,5,1,3,9,High-Value Sleepers
15562.0,352,1,134.55,1,1,1,3,Lost Customers
15563.0,22,4,1400.44,4,1,4,9,High-Value Sleepers
15565.0,50,2,173.16,3,1,1,5,Lost Customers
15567.0,19,1,186.01,4,1,1,6,New Customers
15568.0,3,3,758.29,5,1,3,9,High-Value Sleepers
15569.0,104,5,1375.71,2,1,4,7,High-Value Lost
15570.0,7,12,4148.82,5,1,5,11,High-Value Sleepers
15571.0,12,4,650.4300000000001,5,1,3,9,High-Value Sleepers
15572.0,5,7,2533.42,5,1,5,11,High-Value Sleepers
15573.0,32,2,591.1899999999999,4,1,3,8,High-Value Sleepers
15574.0,178,4,675.64,2,1,3,6,High-Value Lost
15576.0,38,1,921.37,3,1,3,7,High-Value Lost
15577.0,151,3,258.88,2,1,2,5,Lost Customers
15578.0,162,1,127.1,2,1,1,4,Lost Customers
15579.0,69,2,327.6,3,1,2,6,Lost Customers
15581.0,121,13,3675.77,2,1,5,8,High-Value Lost
15582.0,25,3,682.9100000000001,4,1,3,8,High-Value Sleepers
15584.0,24,4,720.86,4,1,3,8,High-Value Sleepers
15585.0,177,1,455.3,2,1,2,5,Lost Customers
15587.0,50,4,913.6800000000001,3,1,3,7,High-Value Lost
15589.0,256,3,478.53000000000003,1,1,2,4,Lost Customers
15592.0,47,1,388.58,3,1,2,6,Lost Customers
15593.0,71,1,199.8,3,1,1,5,Lost Customers
15594.0,16,5,1771.78,4,1,4,9,High-Value Sleepers
15596.0,101,5,1406.59,2,1,4,7,High-Value Lost
15597.0,35,1,324.57,3,1,2,6,Lost Customers
15598.0,53,1,240.68,3,1,1,5,Lost Customers
15599.0,27,2,761.74,4,1,3,8,High-Value Sleepers
15601.0,11,14,6776.56,5,1,5,11,High-Value Sleepers
15602.0,8,9,1297.8700000000001,5,1,4,10,High-Value Sleepers
15603.0,79,1,48.480000000000004,2,1,1,4,Lost Customers
15604.0,52,1,216.39,3,1,1,5,Lost Customers
15605.0,36,5,1198.23,3,1,4,8,High-Value Lost
15606.0,61,9,2920.16,3,1,5,9,High-Value Lost
15607.0,337,1,104.76,1,1,1,3,Lost Customers
15608.0,28,4,1093.68,4,1,4,9,High-Value Sleepers
15609.0,184,1,298.48,1,1,2,4,Lost Customers
15610.0,52,1,112.46000000000001,3,1,1,5,Lost Customers
15611.0,10,13,1591.45,5,1,4,10,High-Value Sleepers
15612.0,36,2,195.15,3,1,1,5,Lost Customers
15615.0,10,23,10399.74,5,1,5,11,High-Value Sleepers
15618.0,33,4,776.851,4,1,3,8,High-Value Sleepers
15619.0,11,1,336.40000000000003,5,1,2,8,New Customers
15620.0,57,3,1553.18,3,1,4,8,High-Value Lost
15621.0,4,4,1293.03,5,1,4,10,High-Value Sleepers
15622.0,43,9,3709.56,3,1,5,9,High-Value Lost
15623.0,141,1,301.03,2,1,2,5,Lost Customers
15624.0,117,4,588.13,2,1,3,6,High-Value Lost
15625.0,104,4,1534.26,2,1,4,7,High-Value Lost
15626.0,75,2,675.8,2,1,3,6,High-Value Lost
15628.0,5,9,2870.2400000000002,5,1,5,11,High-Value Sleepers
15630.0,45,2,1186.35,3,1,4,8,High-Value Lost
15632.0,16,8,3285.31,4,1,5,10,High-Value Sleepers
15634.0,17,1,243.55,4,1,1,6,New Customers
15636.0,90,2,724.76,2,1,3,6,High-Value Lost
15637.0,53,1,223.36,3,1,1,5,Lost Customers
15639.0,134,1,425.32,2,1,2,5,Lost Customers
15640.0,4,15,12416.11,5,1,5,11,High-Value Sleepers
15641.0,105,4,1887.2,2,1,4,7,High-Value Lost
15643.0,192,3,664.0,1,1,3,5,High-Value Lost
15644.0,166,4,803.54,2,1,3,6,High-Value Lost
15645.0,19,1,612.01,4,1,3,8,High-Value Sleepers
15646.0,158,3,447.64000000000004,2,1,2,5,Lost Customers
15648.0,204,2,639.5,1,1,3,5,High-Value Lost
15649.0,336,2,816.0,1,1,3,5,High-Value Lost
15651.0,37,3,646.3,3,1,3,7,High-Value Lost
15652.0,91,1,337.74,2,1,2,5,Lost Customers
15653.0,93,2,877.4399999999999,2,1,3,6,High-Value Lost
15654.0,9,2,922.53,5,1,3,9,High-Value Sleepers
15655.0,243,1,560.67,1,1,3,5,High-Value Lost
15656.0,45,4,748.5,3,1,3,7,High-Value Lost
15657.0,23,1,30.0,4,1,1,6,New Customers
15658.0,190,5,1024.1000000000001,1,1,4,6,High-Value Lost
15659.0,44,1,306.45,3,1,2,6,Lost Customers
15660.0,25,9,1600.86,4,1,4,9,High-Value Sleepers
15661.0,317,2,309.8,1,1,2,4,Lost Customers
15663.0,106,1,138.14,2,1,1,4,Lost Customers
15664.0,51,1,386.43,3,1,2,6,Lost Customers
15665.0,168,2,2222.21,2,1,5,8,High-Value Lost
15667.0,40,1,301.32,3,1,2,6,Lost Customers
15668.0,218,1,76.32000000000001,1,1,1,3,Lost Customers
15669.0,40,4,684.34,3,1,3,7,High-Value Lost
15670.0,297,1,173.05,1,1,1,3,Lost Customers
15671.0,19,7,2657.13,4,1,5,10,High-Value Sleepers
15673.0,88,4,2726.23,2,1,5,8,High-Value Lost
15674.0,73,5,2446.6,2,1,5,8,High-Value Lost
15675.0,81,3,323.69,2,1,2,5,Lost Customers
15676.0,19,3,3435.76,4,1,5,10,High-Value Sleepers
15677.0,49,1,657.23,3,1,3,7,High-Value Lost
15678.0,53,1,352.7,3,1,2,6,Lost Customers
15679.0,24,4,781.28,4,1,3,8,High-Value Sleepers
15680.0,9,3,1333.68,5,1,4,10,High-Value Sleepers
15681.0,25,5,1426.16,4,1,4,9,High-Value Sleepers
15683.0,117,1,193.75,2,1,1,4,Lost Customers
15687.0,9,9,2993.1,5,1,5,11,High-Value Sleepers
15689.0,120,2,254.1,2,1,2,5,Lost Customers
15690.0,4,2,239.76,5,1,1,7,New Customers
15691.0,252,1,136.8,1,1,1,3,Lost Customers
15692.0,28,1,191.04,4,1,1,6,New Customers
15694.0,1,14,6479.4,5,1,5,11,High-Value Sleepers
15695.0,267,2,409.98,1,1,2,4,Lost Customers
15696.0,33,8,2711.11,4,1,5,10,High-Value Sleepers
15699.0,18,1,309.65,4,1,2,7,New Customers
15700.0,172,2,696.68,2,1,3,6,High-Value Lost
15701.0,2,4,1529.0,5,1,4,10,High-Value Sleepers
15703.0,265,1,211.5,1,1,1,3,Lost Customers
15704.0,140,4,2293.62,2,1,5,8,High-Value Lost
15705.0,201,1,143.1,1,1,1,3,Lost Customers
15706.0,64,4,1060.56,3,1,4,8,High-Value Lost
15707.0,35,4,916.98,3,1,3,7,High-Value Lost
15708.0,41,7,3235.25,3,1,5,9,High-Value Lost
15709.0,284,1,133.25,1,1,1,3,Lost Customers
15712.0,9,5,1072.3600000000001,5,1,4,10,High-Value Sleepers
15713.0,143,2,356.7,2,1,2,5,Lost Customers
15714.0,12,2,330.03000000000003,5,1,2,8,New Customers
15716.0,146,4,1101.1100000000001,2,1,4,7,High-Value Lost
15717.0,234,1,150.3,1,1,1,3,Lost Customers
15719.0,33,13,5030.07,4,1,5,10,High-Value Sleepers
15720.0,24,1,598.73,4,1,3,8,High-Value Sleepers
15721.0,12,1,471.40000000000003,5,1,2,8,New Customers
15722.0,36,5,2211.21,3,1,5,9,High-Value Lost
15723.0,365,1,190.7,1,1,1,3,Lost Customers
15724.0,201,2,218.25,1,1,1,3,Lost Customers
15725.0,15,1,415.25,4,1,2,7,New Customers
15727.0,17,7,5159.06,4,1,5,10,High-Value Sleepers
15729.0,213,1,85.0,1,1,1,3,Lost Customers
15730.0,66,3,1120.88,3,1,4,8,High-Value Lost
15732.0,212,2,294.12,1,1,2,4,Lost Customers
15733.0,283,1,162.3,1,1,1,3,Lost Customers
15734.0,115,2,1339.45,2,1,4,7,High-Value Lost
15737.0,15,8,1188.1200000000001,4,1,4,9,High-Value Sleepers
15738.0,19,16,4812.42,4,1,5,10,High-Value Sleepers
15739.0,66,1,449.12,3,1,2,6,Lost Customers
15740.0,49,1,154.88,3,1,1,5,Lost Customers
15743.0,16,4,775.96,4,1,3,8,High-Value Sleepers
15744.0,78,1,34.8,2,1,1,4,Lost Customers
15745.0,19,4,1094.59,4,1,4,9,High-Value Sleepers
15746.0,134,1,196.88,2,1,1,4,Lost Customers
15747.0,13,3,946.64,5,1,4,10,High-Value Sleepers
15748.0,40,1,144.36,3,1,1,5,Lost Customers
15749.0,235,3,44534.3,1,1,5,7,High-Value Lost
15750.0,3,8,2463.05,5,1,5,11,High-Value Sleepers
15752.0,40,7,2626.6,3,1,5,9,High-Value Lost
15753.0,305,1,79.2,1,1,1,3,Lost Customers
15754.0,51,3,458.57,3,1,2,6,Lost Customers
15755.0,10,6,2364.25,5,1,5,11,High-Value Sleepers
15756.0,61,4,528.01,3,1,3,7,High-Value Lost
15757.0,66,2,714.42,3,1,3,7,High-Value Lost
15758.0,25,1,205.25,4,1,1,6,New Customers
15759.0,218,3,253.04,1,1,2,4,Lost Customers
15762.0,65,2,583.75,3,1,3,7,High-Value Lost
15763.0,32,2,1086.92,4,1,4,9,High-Value Sleepers
15764.0,88,6,3279.97,2,1,5,8,High-Value Lost
15766.0,64,1,315.06,3,1,2,6,Lost Customers
15768.0,116,3,621.8299999999999,2,1,3,6,High-Value Lost
15769.0,7,26,56252.72,5,1,5,11,High-Value Sleepers
15773.0,6,1,635.6800000000001,5,1,3,9,High-Value Sleepers
15774.0,69,1,270.8,3,1,2,6,Lost Customers
15775.0,245,1,104.9,1,1,1,3,Lost Customers
15776.0,133,1,241.62,2,1,1,4,Lost Customers
15777.0,241,4,1047.11,1,1,4,6,High-Value Lost
15780.0,184,3,475.28000000000003,1,1,2,4,Lost Customers
15781.0,25,3,345.46,4,1,2,7,New Customers
15782.0,10,3,2614.7400000000002,5,1,5,11,High-Value Sleepers
15783.0,11,1,246.3,5,1,1,7,New Customers
15785.0,33,5,2328.9700000000003,4,1,5,10,High-Value Sleepers
15786.0,46,3,4919.0,3,1,5,9,High-Value Lost
15787.0,26,3,933.26,4,1,3,8,High-Value Sleepers
15789.0,358,1,351.3,1,1,2,4,Lost Customers
15790.0,10,1,218.75,5,1,1,7,New Customers
15791.0,44,2,1612.69,3,1,4,8,High-Value Lost
15793.0,15,3,965.61,4,1,4,9,High-Value Sleepers
15795.0,150,1,610.01,2,1,3,6,High-Value Lost
15796.0,1,8,2708.61,5,1,5,11,High-Value Sleepers
15797.0,113,4,2207.4,2,1,5,8,High-Value Lost
15799.0,76,3,884.14,2,1,3,6,High-Value Lost
15800.0,107,2,696.89,2,1,3,6,High-Value Lost
15801.0,46,3,1063.95,3,1,4,8,High-Value Lost
15802.0,143,1,451.42,2,1,2,5,Lost Customers
15803.0,51,1,415.82000000000005,3,1,2,6,Lost Customers
15804.0,1,13,4206.39,5,1,5,11,High-Value Sleepers
15805.0,23,17,5488.18,4,1,5,10,High-Value Sleepers
15806.0,46,3,784.58,3,1,3,7,High-Value Lost
15807.0,50,3,903.9,3,1,3,7,High-Value Lost
15808.0,306,4,3651.27,1,1,5,7,High-Value Lost
15809.0,36,5,515.77,3,1,3,7,High-Value Lost
15810.0,79,4,1391.98,2,1,4,7,High-Value Lost
15811.0,22,6,2218.62,4,1,5,10,High-Value Sleepers
15812.0,107,5,1801.14,2,1,4,7,High-Value Lost
15813.0,208,2,1303.9099999999999,1,1,4,6,High-Value Lost
15814.0,17,4,1945.33,4,1,4,9,High-Value Sleepers
15815.0,64,5,2100.6,3,1,5,9,High-Value Lost
15819.0,49,4,1905.45,3,1,4,8,High-Value Lost
15820.0,320,1,206.98,1,1,1,3,Lost Customers
15821.0,44,2,570.96,3,1,3,7,High-Value Lost
15822.0,3,2,885.47,5,1,3,9,High-Value Sleepers
15823.0,372,1,15.0,1,1,1,3,Lost Customers
15825.0,172,1,532.94,2,1,3,6,High-Value Lost
15826.0,56,3,1654.31,3,1,4,8,High-Value Lost
15827.0,73,14,1836.0900000000001,2,1,4,7,High-Value Lost
15829.0,99,2,636.14,2,1,3,6,High-Value Lost
15830.0,38,1,576.0,3,1,3,7,High-Value Lost
15831.0,58,3,794.64,3,1,3,7,High-Value Lost
15832.0,254,1,836.79,1,1,3,5,High-Value Lost
15834.0,70,4,2225.15,3,1,5,9,High-Value Lost
15835.0,44,4,954.09,3,1,4,8,High-Value Lost
15836.0,50,1,137.37,3,1,1,5,Lost Customers
15837.0,65,1,391.98,3,1,2,6,Lost Customers
15838.0,11,19,33643.08,5,1,5,11,High-Value Sleepers
15839.0,33,3,1048.49,4,1,4,9,High-Value Sleepers
15840.0,59,2,355.56,3,1,2,6,Lost Customers
15841.0,73,4,1224.06,2,1,4,7,High-Value Lost
15843.0,304,1,118.95000000000002,1,1,1,3,Lost Customers
15844.0,46,1,130.73999999999998,3,1,1,5,Lost Customers
15845.0,18,8,3711.77,4,1,5,10,High-Value Sleepers
15847.0,38,2,389.27,3,1,2,6,Lost Customers
15850.0,19,2,234.88,4,1,1,6,New Customers
15852.0,187,2,160.71,1,1,1,3,Lost Customers
15853.0,52,1,110.8,3,1,1,5,Lost Customers
15854.0,4,12,2969.12,5,1,5,11,High-Value Sleepers
15855.0,137,5,712.24,2,1,3,6,High-Value Lost
15856.0,4,27,16143.64,5,1,5,11,High-Value Sleepers
15857.0,19,1,297.0,4,1,2,7,New Customers
15858.0,16,5,1427.57,4,1,4,9,High-Value Sleepers
15860.0,41,8,965.16,3,1,4,8,High-Value Lost
15861.0,12,8,3146.92,5,1,5,11,High-Value Sleepers
15862.0,8,4,832.88,5,1,3,9,High-Value Sleepers
15863.0,26,2,68.84,4,1,1,6,New Customers
15864.0,22,6,1936.3200000000002,4,1,4,9,High-Value Sleepers
15865.0,41,3,895.13,3,1,3,7,High-Value Lost
15866.0,101,1,211.89,2,1,1,4,Lost Customers
15867.0,5,15,3810.14,5,1,5,11,High-Value Sleepers
15869.0,277,2,149.64,1,1,1,3,Lost Customers
15870.0,33,1,351.44,4,1,2,7,New Customers
15872.0,15,2,316.25,4,1,2,7,New Customers
15874.0,64,7,4405.88,3,1,5,9,High-Value Lost
15877.0,2,2,490.33,5,1,3,9,High-Value Sleepers
15880.0,369,1,329.03000000000003,1,1,2,4,Lost Customers
15881.0,312,5,501.39000000000004,1,1,3,5,High-Value Lost
15882.0,199,4,516.36,1,1,3,5,High-Value Lost
15883.0,2,2,396.48,5,1,2,8,New Customers
15885.0,93,3,379.35,2,1,2,5,Lost Customers
15886.0,60,1,181.09,3,1,1,5,Lost Customers
15888.0,81,1,168.31,2,1,1,4,Lost Customers
15889.0,157,2,420.07,2,1,2,5,Lost Customers
15891.0,227,1,511.68,1,1,3,5,High-Value Lost
15894.0,253,2,258.25,1,1,2,4,Lost Customers
15895.0,150,1,179.17,2,1,1,4,Lost Customers
15897.0,194,2,208.59,1,1,1,3,Lost Customers
